,CustomerID,InvoiceNo,Basket Price
11287,15189,559130,412.2
11288,15189,559827,431.8
11289,15189,560792,685.5
11290,15189,561004,304.87
11291,15189,561664,554.48
11292,15189,562713,576.84
11293,15189,563622,188.1
11294,15189,563623,1284.1200000000001
11295,15189,564369,356.64
11296,15189,565128,319.95
11297,15189,565740,430.32
11298,15189,565741,354.62
11299,15189,565877,304.24
11300,15189,566201,98.10000000000001
11301,15189,573132,393.6
11302,15189,575190,742.2
11303,15189,577055,599.16
11304,15189,578230,354.0
11305,15189,579466,306.0
11306,15189,580104,441.84000000000003
11307,15189,580890,348.72
11308,15189,581396,404.1
11321,15192,538097,315.0
11322,15192,555263,422.99
11323,15192,563150,306.33
11324,15193,570247,499.32
11325,15194,537409,373.76
11326,15194,538661,309.05
11327,15194,539240,843.78
11328,15194,540413,315.15
11329,15194,542729,315.57
11330,15194,545231,297.47
11331,15194,548974,335.07
11332,15194,552235,307.40000000000003
11333,15194,554542,495.83
11334,15194,557744,406.33
11335,15194,562456,398.07000000000005
11336,15194,566606,305.37
11337,15194,567936,704.01
11338,15194,574962,1421.67
11339,15194,580972,706.64
11347,15195,581115,3861.0
11348,15197,539312,137.1
11349,15197,548618,216.75
11350,15197,579273,302.59
11353,15198,562589,107.64
11354,15198,566051,86.0
11355,15199,543243,353.09999999999997
11356,15199,550449,304.04999999999995
11357,15199,565679,310.6
11358,15199,570678,300.95
11359,15201,549123,252.83
11360,15201,553888,244.78
11361,15201,562524,162.04
11362,15201,562529,29.58
11363,15201,566592,294.69
11370,15203,542870,211.94
11371,15203,554669,480.96
11372,15203,561322,301.98
11373,15203,564562,333.44
11374,15203,567619,189.4
11375,15203,576081,310.08
11376,15204,539415,316.58
11377,15205,562392,476.29999999999995
11378,15205,566969,176.94
11380,15206,546029,17.700000000000003
11381,15206,560236,35.400000000000006
11382,15206,565120,183.6
11383,15206,579445,183.6
11384,15208,539717,65.4
11385,15208,558452,258.12
11386,15208,570183,169.8
11387,15208,575131,166.7
11388,15208,581448,207.6
11390,15210,551462,331.18
11391,15211,538145,383.07
11392,15211,570418,511.34000000000003
11393,15212,549839,88.94999999999999
11395,15213,541139,309.9
11396,15213,542081,15.149999999999999
11398,15214,549583,514.9300000000001
11399,15214,556116,136.7
11400,15214,568213,305.12
11401,15214,570014,104.6
11402,15214,573770,183.2
11403,15214,576403,108.43
11404,15214,579464,179.7
11405,15214,581335,128.76
11406,15215,565424,280.19
11407,15215,572353,325.95000000000005
11408,15215,572354,50.65
11412,15216,566555,96.6
11413,15218,542006,581.66
11414,15218,547103,527.85
11415,15218,552058,647.75
11416,15218,556721,690.3399999999999
11417,15218,561105,414.25
11418,15218,561109,298.2
11419,15218,563253,623.7
11420,15218,563254,81.6
11421,15218,568241,780.56
11422,15218,571301,303.3
11423,15218,579350,807.68
11424,15219,557116,305.75
11425,15220,545590,316.11
11426,15220,550179,175.64
11427,15220,553996,346.4
11428,15220,557848,88.62
11429,15220,563448,337.24
11430,15220,571847,494.91
11432,15221,537801,403.25
11434,15222,541988,585.0
11436,15223,551384,454.90000000000003
11438,15224,538470,11.6
11439,15224,539264,310.48
11441,15225,550631,409.40000000000003
11442,15226,542989,154.41
11443,15227,542246,318.23
11444,15227,545152,306.84
11445,15227,552252,251.75
11446,15227,574194,312.58
11447,15227,574196,30.0
11448,15228,544339,904.85
11449,15228,557893,348.59999999999997
11450,15228,562085,960.83
11451,15228,569514,1162.68
11453,15230,549933,370.20000000000005
11454,15230,550150,59.400000000000006
11455,15232,560979,310.36
11456,15232,563721,301.7
11457,15234,545905,197.0
11458,15235,536594,79.5
11459,15235,537206,85.55000000000001
11460,15235,539933,529.59
11461,15235,540115,112.65
11462,15235,541800,169.75
11463,15235,541801,91.8
11464,15235,543132,172.3
11465,15235,543133,71.9
11466,15235,545076,147.9
11467,15235,549189,229.3
11468,15235,550173,186.5
11469,15235,552046,370.77
11470,15236,543836,321.05
11471,15237,551160,938.9200000000001
11472,15237,554042,154.73
11473,15237,567887,235.07
11474,15237,581223,83.6
11475,15238,556100,284.69
11476,15238,565616,472.64
11477,15238,575654,299.21000000000004
11480,15239,567709,445.54
11481,15239,579455,318.8
11483,15240,542776,297.35
11484,15240,549744,316.2
11485,15240,555195,416.28000000000003
11486,15240,567124,337.17
11487,15240,572762,324.02
11490,15241,545238,377.48
11491,15241,554835,201.97
11492,15241,555127,368.1
11493,15241,556115,99.96
11494,15241,559329,205.1
11495,15241,562421,74.4
11496,15241,568535,66.66
11497,15241,569405,344.92
11499,15243,568329,316.68
11500,15244,549015,297.94
11501,15244,569662,333.63
11502,15245,547510,1251.48
11503,15245,555550,486.24
11504,15245,561679,778.12
11505,15246,539089,186.0
11506,15246,550290,328.15000000000003
11507,15247,562777,356.0
11508,15249,547918,1001.82
11509,15249,550285,327.2
11510,15249,550714,478.2
11511,15249,552467,477.31
11512,15249,554860,548.39
11513,15249,559256,796.35
11514,15249,562283,615.5
11515,15249,563111,384.6
11516,15249,564224,330.74
11517,15249,564227,365.82
11518,15249,566162,282.31
11519,15249,569629,641.57
11520,15249,575036,407.55
11523,15251,549746,2846.02
11524,15251,553052,1199.75
11525,15251,556751,1393.48
11526,15251,559815,757.6
11527,15251,560604,464.71999999999997
11528,15251,562447,477.04999999999995
11529,15251,564383,248.6
11530,15251,566220,2159.22
11531,15251,573356,239.2
11532,15251,573357,178.44
11533,15251,579759,363.88
11538,15252,556216,300.55
11539,15252,574253,440.23
11540,15253,557864,173.85
11541,15253,566361,71.7
11542,15253,566364,392.15
11543,15253,578309,256.8
11544,15253,578311,20.8
11546,15254,562376,300.36
11547,15255,569481,890.85
11548,15256,559986,98.45
11549,15257,545305,152.14999999999998
11551,15258,552192,315.66
11552,15258,558035,307.5
11553,15260,536667,362.5
11554,15260,536670,58.0
11555,15260,550675,267.7
11556,15260,554027,194.4
11557,15260,555628,387.88
11558,15260,560736,315.14
11559,15260,564957,195.15
11561,15261,561518,254.82
11562,15262,541659,178.95000000000002
11563,15263,564377,156.51
11564,15264,569849,393.74
11565,15265,550438,712.24
11566,15265,559679,793.88
11567,15266,540184,119.3
11568,15267,556302,1035.76
11569,15267,559237,372.0
11570,15267,570723,120.0
11571,15267,573231,60.0
11572,15267,577088,129.6
11573,15269,576635,408.8
11574,15270,543011,375.40000000000003
11575,15270,543023,261.9
11576,15270,543688,330.8
11577,15270,550194,300.25
11578,15270,563198,494.94
11579,15270,578345,264.6
11580,15270,578346,264.6
11583,15271,538064,111.75
11584,15271,540265,253.1
11585,15271,550121,147.6
11586,15271,551660,106.66
11587,15271,553895,116.5
11588,15271,556497,175.09
11589,15271,558480,145.75
11590,15271,562105,174.10999999999999
11591,15271,563354,137.74
11592,15271,565674,224.28
11593,15271,571090,79.5
11594,15271,572475,354.45
11595,15271,574234,70.34
11596,15271,575976,183.14
11597,15271,580301,192.07999999999998
11599,15272,566760,298.96
11600,15272,571040,422.98
11601,15274,577746,383.99
11602,15274,580721,332.58000000000004
11603,15275,573992,609.19
11605,15276,569546,128.63
11606,15277,572327,255.89999999999998
11607,15279,539498,290.51
11609,15280,557518,113.12
11610,15281,540672,741.92
11611,15281,545000,208.35000000000002
11612,15281,549206,104.4
11613,15281,550958,252.23000000000002
11614,15281,554069,485.31
11615,15281,554703,48.1
11616,15281,560237,49.550000000000004
11617,15281,561221,214.82
11618,15281,570697,140.37
11622,15286,572189,240.55
11623,15287,569104,339.53000000000003
11624,15287,577083,145.71
11626,15288,538067,165.65
11627,15288,547075,986.75
11628,15288,554142,471.6
11629,15288,559199,382.36
11630,15288,573133,300.15999999999997
11631,15289,548801,375.45
11632,15289,561100,317.85
11633,15289,575639,241.8
11635,15290,539047,219.6
11636,15290,540998,289.5
11638,15290,544352,297.08
11639,15290,545855,246.29999999999998
11640,15290,548170,280.85
11641,15290,550798,290.4
11642,15290,554040,362.19
11643,15290,558873,457.3
11644,15290,562202,526.22
11645,15290,564373,341.1
11646,15290,564714,35.400000000000006
11647,15290,567639,1067.28
11648,15290,573266,1417.56
11649,15290,575168,435.28
11650,15290,580116,1274.69
11651,15290,580606,60.400000000000006
11652,15290,580607,202.62
11656,15291,536376,328.8
11657,15291,539335,320.1
11658,15291,540986,401.54
11659,15291,541436,315.0
11660,15291,545889,45.0
11661,15291,546310,314.3
11662,15291,546782,229.45000000000002
11663,15291,548644,396.0
11664,15291,549046,303.4
11665,15291,556470,296.46999999999997
11666,15291,557325,321.51
11667,15291,565668,378.75
11668,15291,574513,461.15999999999997
11669,15291,574884,204.0
11670,15291,576175,318.12
11676,15292,554114,178.39
11677,15296,541280,1199.33
11678,15296,552825,578.48
11679,15296,556187,271.98
11680,15296,557152,8.95
11681,15296,564057,492.1
11682,15296,572028,1059.47
11687,15297,570010,230.46
11688,15297,575660,142.9
11689,15297,579507,261.68
11691,15298,537819,397.6
11692,15298,540249,305.74
11693,15298,541521,169.74
11694,15298,547361,365.36
11695,15298,555565,538.76
11696,15298,560734,990.0
11697,15298,565920,591.02
11698,15298,573326,428.02
11699,15298,573327,12.48
11700,15298,577031,301.64
11701,15298,579279,351.52
11702,15298,581194,312.22
11705,15299,536809,1001.0000000000001
11706,15299,536810,303.96
11707,15299,536811,527.85
11708,15299,547154,600.0
11710,15299,569339,830.0
11711,15299,569340,642.0
11716,15300,569919,496.44
11717,15301,537346,673.37
11718,15301,546827,622.5
11719,15301,551136,501.22
11720,15301,553585,306.90999999999997
11721,15301,555577,557.85
11722,15301,555578,114.06
11723,15301,557464,37.2
11724,15301,560207,410.84999999999997
11725,15301,563617,496.11
11726,15301,568577,253.2
11727,15301,568578,430.69
11728,15301,571940,603.76
11731,15303,544661,574.02
11732,15304,537313,123.15
11733,15304,545467,100.5
11734,15304,547698,51.0
11735,15304,550345,51.0
11736,15304,551888,51.0
11737,15304,558259,101.15
11738,15304,566770,90.6
11739,15304,570270,111.9
11742,15306,560051,344.62
11743,15306,566021,312.45
11744,15306,569833,517.28
11745,15307,565488,205.3
11746,15308,546243,302.27
11748,15311,536381,446.8
11749,15311,537195,627.04
11750,15311,537808,251.09
11751,15311,538076,259.96
11752,15311,538651,266.99
11753,15311,538857,149.5
11754,15311,539247,224.3
11755,15311,539641,134.14
11756,15311,539982,256.61
11757,15311,540157,1145.33
11758,15311,540475,124.48
11759,15311,540680,434.03999999999996
11760,15311,540957,342.46
11761,15311,541216,416.54
11762,15311,541293,361.54
11763,15311,541575,577.02
11764,15311,541798,370.87
11765,15311,542003,1368.38
11766,15311,542409,303.55
11767,15311,542890,1003.23
11768,15311,543124,608.91
11769,15311,543463,673.9300000000001
11770,15311,543740,348.87
11771,15311,544062,784.74
11772,15311,544398,518.2
11773,15311,544777,726.83
11774,15311,545288,1388.14
11775,15311,545653,916.4
11776,15311,545991,896.7099999999999
11777,15311,546384,812.51
11778,15311,546528,2321.5
11779,15311,548856,16.650000000000002
11780,15311,548863,1700.48
11781,15311,549104,701.44
11782,15311,549542,583.58
11783,15311,550493,1022.37
11784,15311,551440,171.98
11785,15311,551839,453.02
11786,15311,552574,2753.17
11787,15311,553691,870.92
11788,15311,554268,638.24
11789,15311,554644,712.6899999999999
11790,15311,554939,373.03999999999996
11791,15311,555344,1541.98
11792,15311,555855,2492.11
11793,15311,556572,149.2
11794,15311,557225,411.48
11795,15311,557628,1960.18
11796,15311,558447,856.32
11797,15311,559141,680.33
11798,15311,559459,454.28
11799,15311,559905,152.81
11800,15311,560203,471.56
11801,15311,560552,748.38
11802,15311,560853,445.7
11803,15311,561295,1642.9
11804,15311,561677,112.56
11805,15311,562096,188.69
11806,15311,562619,158.47
11807,15311,562912,205.32
11808,15311,563262,626.0600000000001
11809,15311,563638,1670.46
11810,15311,563850,138.68
11811,15311,565309,300.2
11812,15311,565776,720.4300000000001
11813,15311,566558,672.53
11814,15311,567099,257.3
11815,15311,567626,594.01
11816,15311,567980,157.14
11817,15311,568505,621.15
11818,15311,569330,600.86
11819,15311,570096,284.98
11820,15311,570797,1223.88
11821,15311,571292,273.99
11822,15311,571628,131.4
11823,15311,572217,97.25
11824,15311,572885,423.81
11825,15311,573275,282.3
11826,15311,573865,358.59000000000003
11827,15311,574514,622.84
11828,15311,575321,275.40999999999997
11829,15311,575919,4014.1800000000003
11830,15311,576564,273.52
11831,15311,577321,266.91
11832,15311,578018,699.09
11833,15311,578523,150.76
11834,15311,578819,790.06
11835,15311,579432,282.18
11836,15311,580284,196.94
11837,15311,580904,374.61
11838,15311,581571,494.6
11866,15312,539580,289.74
11867,15312,552311,318.15999999999997
11868,15312,564737,186.9
11869,15312,568171,130.05
11871,15313,563934,52.0
11872,15314,554498,327.97
11873,15315,563361,214.57999999999998
11874,15315,569832,336.96
11876,15316,541276,165.0
11877,15318,580819,312.62
11878,15319,545303,204.5
11879,15320,572872,267.13
11880,15321,544484,1159.47
11881,15321,569020,1220.81
11882,15321,569021,287.2
11884,15322,566771,612.93
11886,15325,564719,161.74
11887,15326,540604,311.71
11888,15327,571638,208.75
11889,15329,557560,309.1
11890,15329,561650,444.90000000000003
11891,15329,573632,269.2
11894,15330,570356,320.4
11895,15330,574942,394.56
11896,15332,537081,1145.06
11897,15332,537086,438.0
11898,15332,537090,15.0
11899,15332,537827,63.0
11900,15333,553192,1028.56
11901,15334,557296,114.5
11902,15334,558459,108.79
11903,15334,559107,127.53
11904,15335,571429,170.22
11905,15339,542100,257.9
11906,15339,569486,316.17
11908,15341,567374,2020.52
11909,15342,562043,391.76
11911,15343,566583,364.5
11912,15344,568333,251.23000000000002
11913,15344,574937,122.05
11914,15344,581500,103.3
11917,15345,572613,367.69
11919,15346,540779,252.42000000000002
11920,15347,537846,201.60000000000002
11921,15348,568672,158.04
11922,15349,555573,356.21
11923,15349,558900,107.7
11924,15350,536534,115.65
11925,15351,537057,274.67
11926,15351,567675,562.97
11927,15351,569690,111.50000000000001
11928,15351,570673,103.4
11929,15351,571268,252.62
11930,15351,574743,250.94
11931,15351,578935,310.11
11935,15353,537538,311.65
11936,15353,548313,458.47
11937,15355,571506,126.25
11938,15355,575633,150.8
11939,15356,537395,143.12
11940,15356,538744,195.8
11941,15356,544153,251.29
11942,15356,548670,206.98
11943,15356,551966,364.47
11944,15356,557233,405.76
11945,15356,559307,361.83
11946,15356,564643,301.92
11947,15356,568895,336.82
11948,15356,575074,150.04
11949,15358,537888,524.35
11950,15358,537890,100.19999999999999
11951,15358,540187,651.3100000000001
11952,15358,542268,467.78
11953,15358,543981,367.76
11954,15358,543982,273.3
11955,15358,545661,829.85
11956,15358,545662,208.2
11957,15358,549847,361.40999999999997
11958,15358,553211,439.75
11959,15358,553212,104.15999999999998
11960,15358,556682,201.83999999999997
11961,15358,556683,212.04000000000002
11962,15358,561223,152.66
11963,15358,563016,710.2
11964,15358,566314,405.86
11965,15358,568228,521.31
11966,15358,568229,164.58
11967,15358,572213,402.58
11968,15358,574521,372.2
11969,15358,580541,778.04
11970,15358,580542,52.019999999999996
11978,15360,573418,427.93
11979,15361,538527,418.92
11980,15363,536698,318.05
11982,15364,548332,331.80000000000007
11983,15364,565465,581.39
11984,15365,542530,208.61
11985,15365,565451,752.6700000000001
11987,15365,567205,218.72
11988,15365,576084,15.0
11989,15365,576085,218.72
11990,15365,576086,135.45
11993,15366,539285,105.54
11994,15366,568202,496.97
11995,15367,546116,764.58
11996,15367,549424,651.6
11997,15367,571056,434.40999999999997
11998,15367,571057,27.0
12000,15368,577334,446.94000000000005
12002,15370,540782,184.2
12003,15370,544070,570.02
12004,15370,553925,373.72
12005,15370,560920,360.02
12006,15370,568907,525.79
12007,15370,570510,33.0
12008,15370,573325,313.79999999999995
12010,15372,561208,2007.3999999999999
12011,15373,536985,334.3
12013,15373,542220,211.35
12014,15373,544749,151.55
12015,15373,548260,176.21
12016,15373,553140,115.54
12017,15373,557301,328.55
12018,15373,563365,17.0
12019,15373,563366,149.60000000000002
12020,15373,576659,21.0
12021,15373,577610,362.48
12022,15373,580098,345.53000000000003
12024,15374,562136,168.0
12025,15376,551531,642.37
12026,15376,563230,334.85
12027,15376,573392,244.34
12028,15379,539225,1420.06
12029,15379,540349,660.15
12030,15379,541676,530.48
12031,15379,546115,371.84000000000003
12032,15379,553188,209.18
12033,15379,555703,309.38
12034,15379,557877,130.8
12036,15380,538101,230.10000000000002
12037,15380,560888,344.56
12038,15380,566750,422.00000000000006
12039,15380,572338,300.40000000000003
12040,15380,580029,385.30000000000007
12042,15381,546757,282.29999999999995
12043,15381,552565,314.55
12044,15382,544278,1006.67
12045,15382,553134,568.6
12046,15382,556017,497.6
12047,15382,556018,26.400000000000002
12048,15382,566976,2582.78
12049,15382,578702,1245.81
12052,15384,538968,303.57
12053,15384,557852,338.84
12055,15385,573395,316.88
12056,15386,555649,394.14
12057,15388,546533,140.54
12058,15389,557509,500.0
12059,15392,538879,319.18
